Geo_FIPS,pct_white_1980,pct_white_1990,pct_white_2000,pct_white_2010
01031011201,0.9388275276125738,0.8745547318763842,0.9146868250539952,0.8627426580388253
01031011202,0.938827527612575,0.8745547318763826,0.702050663449939,0.6533411488862837
01031011300,0.5583171222286905,0.5364446726858094,0.47634930455856567,0.4704326923076923
01033020100,0.9311926568136036,0.8746594005449596,0.7965070124371543,0.7424286126334007
01033020200,0.9308855291576689,0.8622262773722639,0.804368932038835,0.7879407256004088
01033020300,0.404234688388027,0.38301036594309285,0.3424423569598639,0.343503937007874
01033020400,0.8113048335334968,0.8057240067835812,0.9530516431924874,0.9320261437908497
01033020500,0.9205802934991364,0.9412826232594036,0.8958938972362596,0.8733959011683585
01033020600,0.6025866701022227,0.6154698517163895,0.6154652686762778,0.6405038759689923
01033020701,0.8626054602441806,0.8616089774943438,0.8387806666917278,0.8428641651646731
01033020703,0.8408400553535503,0.8434337081464481,0.83712163210999,0.7683091787439613
01033020704,0.840840055353549,0.843433708146447,0.83712163210999,0.8370747512149965
01033020801,0.7811430743885434,0.7880630351160182,0.7671263345195729,0.7662135056830844
01033020802,0.7811430743885439,0.788064129466602,0.7932777797477226,0.7928836962294211
01033021000,0.8676561533704399,0.876230661040788,0.8753629662720572,0.8678335870116692
01045020200,0.9218085106382964,0.9550502379693301,0.940305635148042,0.9564586357039188
01045020500,0.9418010224144726,0.8919294990723521,0.7868045297882816,0.7384089799902391
01045020801,0.915969139709855,0.8212675350701382,0.7295654420564276,0.6316572448675989
01045021101,0.8259158676471476,0.784371184371184,0.7363060831268924,0.7099938687921521
01045021102,0.8263848396501485,0.7843711843711847,0.6508344030808729,0.6703897880100297
01045021200,0.8943090473064413,0.8242566457357193,0.7842599843382929,0.7826409495548962
01045021300,0.8272588990151782,0.8685368536853687,0.8526920616298209,0.8668815071888945
01051030300,0.8151841724304326,0.9461077844311359,0.949244966442953,0.9366883116883117
01051030701,0.7073720728534273,0.8845447870778264,0.9046488377905523,0.8459325555377977
01051030901,0.7956376640427195,0.8275846431268211,0.7136975418991782,0.779916586461341
01051031200,0.7956500956022936,0.4723145071982272,0.4818181818181818,0.49640685461580986
01051031300,0.7956500956022934,0.7516872514423222,0.679492814719582,0.6335685483870968
01055000200,0.7377207880030898,0.6327492855919706,0.5382118996686234,0.524863387978142
01055000300,0.04404502638595861,0.05266900033632961,0.07145334720776968,0.12034277198211625
01055000400,0.9959565865077671,0.9920596727622721,0.9835121695891128,0.9482669425763063
01055000500,0.9870624048706239,0.9926571821936687,0.9491162292447777,0.8632855567805954
01055000600,0.9762154599510314,0.973989595838333,0.920205319645357,0.8340122199592668
01055000700,0.8608974358974315,0.7976995940460079,0.6765129682997119,0.6191860465116279
01055000800,0.71375856615709,0.47467968273337513,0.34034833091436867,0.3021120293847567
01055000900,0.9097196700956018,0.897163036652716,0.839275134070801,0.7942920681986657
01055001000,0.5421853388658376,0.4766460326392789,0.3474676089517073,0.30404354587869364
01055001100,0.9868681725660324,0.9822862410537196,0.9619521338032946,0.9291604990484246
01055001200,0.9580874105626161,0.9077466426538827,0.7956226880394575,0.6914833615341229
01055001300,0.9678455834011774,0.8195444555978585,0.5906262961426798,0.3982886036561649
01055001600,0.6105491951462935,0.49765805219259523,0.393069306930693,0.3064699205448354
01055001700,0.426762258367331,0.4529210027518978,0.5072346818478282,0.5054945054945055
01055010100,0.7153872112262052,0.7300659547022571,0.7694560669456066,0.7348227294803302
01055010200,0.8909062693978897,0.9148333333333335,0.900374659400545,0.8533889090250091
01055010300,0.9396256261534424,0.9460939752089936,0.9249471458773785,0.9177518848526388
01055010401,0.98797649352599,0.9719128366872423,0.930654993430555,0.8147507922788821
01055010402,0.987978756981232,0.9718940325333142,0.9305978327042488,0.9147892441860465
01055010501,0.9843758308072824,0.9925339019374951,0.9810926080176271,0.9661823953119277
01055010502,0.9843627394330934,0.9777940548087587,0.970944534210252,0.9643143544506816
01055010601,0.9973574507297908,0.9950436700654489,0.98765012463177,0.9833805476864967
01055010602,0.9973574507297905,0.995043670065448,0.9876501246317722,0.9743975903614458
01055010700,0.9205862760001924,0.9212263485678482,0.9119756487026609,0.8726452639957548
01055010800,0.9833681516299912,0.9765671664171274,0.9589491559450938,0.9576701659329495
01055010900,0.9820700896495489,0.9827956989247278,0.9735593220338983,0.9616502033701336
01055011001,0.997742982084919,0.9935687263556099,0.9806664392130094,0.9705181010188597
01055011002,0.9977429808797728,0.9935687255591895,0.9806664383267256,0.9370409233997902
01055011100,0.9801307847082497,0.9817767653758555,0.9682075287692612,0.9579403998491135
01055011200,0.7874720446099474,0.6693618842549566,0.4351699889436257,0.2886843899113838
01061050100,0.8830590131077224,0.8730489073881371,0.8661030279197798,0.8430757159670459
01061050200,0.8083652947740413,0.8316731138496837,0.8432290568103722,0.8678433060697374
01061050300,0.8676132958667238,0.8576401612312193,0.8563768671007277,0.84830007390983
01061050400,0.8530214424951272,0.8654538184726116,0.8837373916121032,0.8672761130861689
01061050500,0.8377780695695863,0.8671268414131059,0.8225282042641988,0.8309235074626866
01061050600,0.9512478728952288,0.973270206292404,0.9589334279214119,0.9399255715045188
01063060000,0.8326769438505683,0.14026973523352357,0.1710560546416756,0.1703417861080485
01065040000,0.8457389428263231,0.713771426062911,0.6779262435977416,0.6706281833616299
01067030100,0.4692622950819677,0.4411452810180278,0.44624447717231225,0.468586387434555
01067030200,0.5904055441615449,0.5971416866965849,0.5426380368098159,0.513166779203241
01067030300,0.6266536011758941,0.6995605273671592,0.7427413909520594,0.779178790817976
01067030400,0.5319587628865986,0.56260920209668,0.6227777777777769,0.6726384364820847
01067030500,0.7145170498000707,0.7381851396567918,0.7351215423302598,0.7583599395059654
01067030600,0.706884315117103,0.7560240963855394,0.8133874239350912,0.8341968911917098
01069040100,0.8795386586928691,0.886664148092183,0.9048165137614704,0.8842190341483128
01069040201,0.9728021633773029,0.9514720101454481,0.9130984357718439,0.8786801466503722
01069040202,0.9743715311785826,0.9531938325991192,0.929545774152721,0.8645295996069762
01069040302,0.9204004595437385,0.7957093425605533,0.6190738699007735,0.5015324602953469
01069040500,0.9823162274618585,0.9524720893141926,0.8830118232731798,0.8137651821862348
01069040700,0.9852842809364565,0.9055258467023152,0.7630537974683544,0.5897821187077386
01069040800,0.9278402608009134,0.9006715416474907,0.865313355888513,0.8007460766658091
01069040900,0.893025447690859,0.8756915066710046,0.7630106323447118,0.7008803951041443
01069041100,0.9639087357236417,0.9120546100900501,0.8100026462026991,0.6710833982852689
01069041700,0.73678025851939,0.7199504337050786,0.7837837837837838,0.7960057061340942
01069041800,0.61864762704746,0.6098165592464029,0.6469492314857941,0.690238611713666
01069041900,0.8324754328497899,0.838465338383007,0.8490803332809307,0.8486529318541997
01069042000,0.8902313624678678,0.8823943661971839,0.8747412008281573,0.8814006686609185
01069042100,0.918982564221659,0.9282837764180524,0.9247603833865815,0.9099259665478475
01073000100,0.844653381981477,0.7106006401807561,0.30628161888701516,0.17422748191978962
01073000400,0.7211247104598137,0.38915094339622686,0.12520401025880154,0.07669263031755542
01073000800,0.036939313984168914,0.015068096203998798,0.012808613328383145,0.01399326250323918
01073001100,0.08384575802947593,0.06408937099453982,0.04421290527578391,0.036788048552754436
01073001200,0.1284461152882206,0.1019685039370079,0.03608104357479883,0.04415855354659249
01073002100,0.9957313183321452,0.8736583869978535,0.3201086956521739,0.17576898932831136
01073002305,0.8985808238144679,0.6223463687150853,0.5331899200983405,0.6348238482384824
01073002400,0.30021261516654835,0.2352941176470594,0.2185322805387831,0.26095343069716176
01073002700,0.21718193695403662,0.17236398651901771,0.19988941111418326,0.31037074148296595
01073002900,0.0025992681350599216,0.006314584899443959,0.010128291694800796,0.011143410852713179
01073003002,0.13328801649182662,0.03574394060917714,0.03616183315431436,0.015433499773036768
01073003200,0.026870511929580593,0.02223473121305937,0.016762452107279693,0.018259935553168637
01073003300,0.003489932885906028,0.004235656526761646,0.007323568575233023,0.006335797254487857
01073003400,0.6716641679160412,0.2480023675643682,0.0886840432294976,0.051271699636657245
01073003600,0.7668652233539734,0.35864659014993794,0.09605752719716804,0.043775357676702965
01073003700,0.8752029220779226,0.3405495420482925,0.07198186283771019,0.041477384949634606
01073003803,0.3173836605936292,0.0866426735229404,0.028087986463620925,0.02333889021195523
01073004000,0.4496578690127077,0.11697136385698113,0.056851031027172864,0.03260869565217391
01073004200,0.09016895405123905,0.046622189910382424,0.03841083762599206,0.0299017513882956
01073004500,0.41567215254854717,0.35231947578429257,0.2984350384802441,0.5004997001798921
01073004701,0.91639358616323,0.8552772813956531,0.828171654633592,0.8106321839080459
01073004800,0.9775868188955272,0.9565751722330627,0.8941386446047748,0.9172487909725954
01073004901,0.8656249610578315,0.7126872687385858,0.6097609961839711,0.7874892887746359
01073004902,0.8656249610578297,0.7126872687385835,0.6097609961839731,0.5855054036872218
01073005000,0.8859815117827937,0.7495946574069342,0.5857910324016584,0.5585870189546238
01073005101,0.0017683465959328034,0.003070053028188671,0.0033632286995515697,0.0092899800928998
01073005103,0.22834645669291376,0.3987295021421181,0.1777140268760383,0.010436799381522999
01073005104,0.22834645669291312,0.39872950214211855,0.17771402687603816,0.18832236842105263
01073005200,0.051698045775101224,0.020028989830602067,0.006067434909855479,0.0042780748663101605
01073005302,0.9958332029720264,0.956946645536185,0.6525821596244131,0.458273173548946
01073005702,0.08832939986898268,0.03845183225353583,0.020219021132264776,0.017579841781423966
01073005800,0.8581583336677687,0.7366877575543176,0.42133815551537157,0.2670777988614801
01073005903,0.9846303501945523,0.9672232529375379,0.667283950617284,0.32161616161616163
01073005905,0.995184324144803,0.9652324241260093,0.6041429114405169,0.2759953614224971
01073005907,0.9806841639634343,0.9827194179172353,0.6472537878787878,0.2872137404580153
01073005908,0.9806841639634349,0.884258156703977,0.5564725300636643,0.2404291636186296
01073005909,0.9916455696202489,0.8147107649086972,0.2530048076923076,0.12209531311539977
01073005910,0.9916455696202526,0.8147107649086951,0.25300480769230754,0.10661062285059228
01073010002,0.9481684981684985,0.9635635253719956,0.9290296712109062,0.7388483373884833
01073010100,0.0808143121529919,0.07326304406596378,0.01920945696342815,0.015445939212755356
01073010200,0.5536411670112578,0.5080058224163022,0.3340792838874685,0.3033175355450237
01073010301,0.9411966987620364,0.826989619377163,0.36190805392326303,0.2297951582867784
01073010302,0.07122272540139972,0.041294298921417553,0.01652892561983471,0.02088899684236094
01073010401,0.47557843017179546,0.46120019917765803,0.33933428059397275,0.2342629482071713
01073010402,0.9675153643546965,0.9449396958573704,0.5592469545957918,0.2609164420485175
01073010500,0.6119073869900759,0.5098119378577286,0.2941747572815534,0.20454545454545456
01073010602,0.2584128502667294,0.17304564738848768,0.06590172634188146,0.032077880625598465
01073010603,0.8079710144927531,0.4189288334556125,0.1424860853432282,0.05703734099302421
01073010701,0.9585535197625019,0.8516689997772457,0.5006578947368421,0.44409377817853923
01073010703,0.9915545112532471,0.9908643125725752,0.9843958983504235,0.9678819444444444
01073010706,0.9707252162341999,0.8618290258449296,0.6629404617253949,0.5887295081967213
01073010803,0.9492956678937976,0.8197415841793152,0.6773872880983135,0.5294749769726742
01073011001,0.7919141719139369,0.8030445477170819,0.7589124308066103,0.8073459297192301
01073011002,0.7919075154410256,0.8030343019246493,0.7588917010789938,0.5020727775218793
01073011107,0.908019412988214,0.9374485596707811,0.954578647582882,0.8821048595801783
01073011108,0.9083079538119279,0.9668787425149693,0.9559133126934996,0.8128847845206685
01073011109,0.9083079538119332,0.966878742514971,0.9559133126934994,0.9476109628910987
01073011111,0.9760032526601533,0.9790650791573602,0.9708003518029896,0.8383636817161387
01073011206,0.9125766871165645,0.9481865284974106,0.9522723284786805,0.8666901160745691
01073011208,0.9865399841646878,0.9839449541284402,0.9627870150435471,0.7745911949685534
01073011209,0.9661039837947331,0.9126613567701158,0.558895873189396,0.2486805339956535
01073011301,0.9204612655233574,0.9301075268817202,0.9310024393077008,0.8417564208782105
01073011302,0.9204612655233602,0.9301075268817195,0.9310024393077015,0.9676081059518111
01073011400,0.8825431034482752,0.8972039473684205,0.90625,0.9063972040723295
01073011703,0.9959442403199605,0.9872038505520853,0.9648084708813454,0.8463395895071891
01073011704,0.9947202516729523,0.9953471725125266,0.9820749592612711,0.9723895582329317
01073011705,0.9444764165961792,0.96537211753979,0.9566644780039395,0.885899935022742
01073011706,0.9953367875647697,0.9923800986104909,0.962665596146126,0.8738512949039264
01073011803,0.9878083107635418,0.9610135231945239,0.6175569176882661,0.239067055393586
01073011804,0.9878004589926339,0.9623597538906995,0.6342412451361867,0.22766957689724648
01073012200,0.9563876651982414,0.7502027575020265,0.7223039215686274,0.7110576923076923
01073012401,0.6675423234092248,0.42399791775117157,0.2094434186230546,0.09793952368209793
01073012701,0.9033277965911152,0.8498589412352342,0.8124441606432802,0.6805202148713599
01073012704,0.9873306805378931,0.958635596966489,0.9514982224479406,0.9225715626466447
01073012802,0.991083445491253,0.9836691086691074,0.9599511267988062,0.932946719826024
01073012905,0.9751587389996659,0.9803733843944471,0.9775910364145658,0.9660977320551789
01073012906,0.9751587389996652,0.9478012755958373,0.9005663939584645,0.8331584470094439
01073012907,0.9555795342145487,0.9665636414723249,0.9265877807292925,0.7602980749327262
01073012908,0.9555795342145488,0.9305493523894596,0.7978951890034365,0.5640539401601349
01073012910,0.9908512330946674,0.9911435674331874,0.9659408151870467,0.8652524648939348
01073012911,0.9908512330946713,0.9911435674331883,0.9659408151870462,0.9598749348619072
01073012912,0.9555795342145466,0.9102198355428761,0.6791293897716655,0.3621414215238443
01073012913,0.9555795342145519,0.9102198355428768,0.6791293897716647,0.39791937581274384
01073012914,0.9846535420864931,0.9696922598694444,0.9224080267558568,0.9133367929423976
01073012915,0.9846535420864984,0.9696922598694433,0.9224080267558521,0.8448134144336676
01073013002,0.001782985226693836,0.0027173913043478234,0.012272534913245875,0.004623513870541612
01073013200,0.9970392301998514,0.8849593495934969,0.3104166666666666,0.1212914485165794
01073013300,0.21518762226569516,0.16757779646762,0.10806216610004857,0.0794314381270903
01073013400,0.871398372261099,0.5615783400761333,0.2742896846625815,0.11781727986771393
01073013601,0.27639849151477025,0.23249801113762894,0.12793614595210948,0.08345200797493592
01073013801,0.23654280292637747,0.23466867573016487,0.187623176980686,0.1234684260131951
01073013902,0.9769012049226572,0.9752402304956244,0.9539211342490032,0.6973376926669781
01073014105,0.7123938879456713,0.5866084425036403,0.391025641025641,0.325370281892021
01073014301,0.7443374858437138,0.7288242730720602,0.7288732394366197,0.7091363311920057
01073014404,0.9686255581030547,0.93186372745491,0.8481357352325094,0.7163629670531935
01073014405,0.9686255581030544,0.9200288184438038,0.850401866735805,0.7487910409773479
01073014406,0.9900154330830184,0.9756258583411574,0.9399328976128388,0.8902587254731724
01073014408,0.9900920028308529,0.9696053113062066,0.8627480916030537,0.5167214912280702
01073014409,0.9900920028308562,0.9696053113062095,0.8627480916030531,0.8969477183439105
01073014412,0.989004247701117,0.9790397205256772,0.906328472820359,0.9050937049495434
01077010100,0.7892422474557718,0.7392019386339007,0.6739130434782609,0.6089841755997958
01077010200,0.873364485981308,0.8388157894736886,0.7005193306405078,0.6979006656426011
01077010300,0.0498858819693512,0.026399635867091476,0.022860492379835874,0.04824851288830139
01077010400,0.9110396570203643,0.8798378179137463,0.8674741717135732,0.786833855799373
01077010600,0.9547072144936921,0.8750738334317789,0.8279569892473119,0.7598540145985402
01077010700,0.8932206853875826,0.835177171601692,0.7772750125691302,0.6825548141086749
01077010800,0.9077049855789038,0.8795799299883305,0.7989501312335958,0.7263629180932315
01077010900,0.9648993978557805,0.9319772172497964,0.8456344943992634,0.7963564468295439
01077011000,0.8255100019805904,0.7584209397125085,0.6863046823477688,0.6641370338248048
01077011101,0.9674556213017754,0.9512129380053901,0.9324293265915881,0.8942388917046799
01077011102,0.9674556213017729,0.9512129380053884,0.9324293265915885,0.8871220604703247
01077011200,0.762726384380412,0.8221606393529273,0.835453664353017,0.858563261247825
01077011300,0.9787894464562875,0.9878883622959469,0.9766816143497757,0.9685507862303443
01077011400,0.9630860095976372,0.9786241741158188,0.9667854828256647,0.9667834831631875
01077011501,0.9765845286257161,0.9745343575712893,0.9554730983302412,0.9362619808306709
01077011502,0.9765845286257199,0.9745343575712937,0.9712633291162118,0.9699866182374307
01077011602,0.9765366932005956,0.981039173483677,0.9896048496957379,0.9820618963138182
01077011603,0.976529363320774,0.9810341904793186,0.9569100298363037,0.9682894149173739
01077011604,0.9765293618625713,0.9810341894880071,0.9569059676298285,0.9328290468986384
01077011700,0.9976419566462088,0.9956493671936647,0.9829205807002562,0.9816964285714286
01077011801,0.9458941471325372,0.9494347693247789,0.9439159975293396,0.9802925639983746
01077011802,0.9458941471325388,0.9494347693247789,0.9439159975293382,0.883495145631068
01079979700,0.9545848879526321,0.7548834042733769,0.802251723441851,0.8022598870056498
01081040300,0.9290261733846095,0.8450293976478447,0.7893829713891761,0.7582995951417004
01081040500,0.5811269517990496,0.6664904862579308,0.7854025218234711,0.7855462624150549
01081040603,0.6142322097378274,0.7326769230769238,0.8787515006002428,0.569838056680162
01081040700,0.9209916589434671,0.8733887138355761,0.7922621981271563,0.8788031179280865
01081040800,0.8563067487444375,0.8144768498441061,0.8535765365248245,0.8213333333333334
01081040901,0.8003881755747995,0.7517492711370258,0.7158497772119675,0.7668504901960784
01081040902,0.8004221206209915,0.7517701540072896,0.7158373131289705,0.7004422226494905
01081041200,0.9706533776301214,0.9345434543454345,0.9029814271749755,0.8311363636363637
01081041400,0.24821802935010576,0.19568034557235403,0.13345715043778206,0.10042075736325386
01081041900,0.7042756770500179,0.8243262080455103,0.8592814371257477,0.8429752066115702
01081042003,0.8741165148007046,0.8998967514459115,0.8365260513284438,0.8438957475994513
01081042004,0.87403908469039,0.8998660250796843,0.8365082243619634,0.7701701701701702
01081042005,0.8740284499193461,0.8998618050388035,0.8365057783820525,0.7901949430611851
01081042006,0.8740284499193428,0.8998618050388016,0.8365057783820505,0.8198198198198198
01081042101,0.5905972564732844,0.6613875083983464,0.7262601034682871,0.6953060664287675
01083020101,0.9852575488454737,0.9798526537362796,0.9672283556072059,0.9029833215879728
01083020102,0.9852575488454726,0.9798526537362792,0.9672283556072045,0.9552002532847871
01083020201,0.9144385026737945,0.9358841778696995,0.9212935441683514,0.8302904564315353
01083020202,0.9144385026737949,0.9358841778696994,0.9212935441683521,0.9400847286665321
01083020300,0.9808219178082198,0.9851994851994864,0.9749512941831339,0.967345799609266
01083020401,0.9162968759934542,0.9334198555368154,0.9203128235278943,0.9055527596040933
01083020402,0.916468842729969,0.9336089189527759,0.8862559241706162,0.8343819393042191
01083020500,0.746458409008352,0.7728624535315972,0.7362162162162162,0.752584670231729
01083020600,0.9619732785200422,0.9359866406902314,0.8225806451612904,0.6884057971014492
01083020700,0.9189573017460995,0.8745026182390513,0.8304088905463434,0.6808923375363725
01083020801,0.9217710484055968,0.8576338400528762,0.7490443742728935,0.7793824701195219
01083020802,0.9217710484055984,0.8576338400528747,0.9078893859292395,0.8280262518230432
01083020900,0.929419525065963,0.9100210653024365,0.861353711790393,0.7826897470039946
01083021000,0.42240587695133225,0.4225630875804055,0.4942375886524823,0.45112474437627814
01089000201,0.04098582488950123,0.1405112138138177,0.027900146842878122,0.03684210526315789
01089000202,0.45922444183313743,0.36837121212121116,0.26546173397345385,0.1466242327801773
01089000301,0.5680406549971777,0.4383213225943206,0.25981554677206853,0.17450682852807284
01089000302,0.46874279123414075,0.29534510433386746,0.1486940780967158,0.09917808219178083
01089000403,0.41830590225564346,0.2793650801508335,0.17822754961682058,0.15268112975849366
01089000501,0.7633111480865247,0.5764316138192153,0.2940552016985138,0.21250691754288878
01089000502,0.44897342995169165,0.3202020202020198,0.16931421929484697,0.13116159451350193
01089000503,0.6733084267330827,0.5569070373588183,0.29087261785356067,0.18849840255591055
01089000602,0.7927098674521353,0.7292887029288717,0.46008119079837617,0.3353413654618474
01089000701,0.6320116054158594,0.38789346246973394,0.19425173439048563,0.17584250917584252
01089000702,0.7589498806682584,0.6521549847627328,0.4281072298943948,0.3108261033572237
01089000901,0.9892633536885381,0.9770634217039272,0.9337490106010647,0.8800381588361555
01089000902,0.9783586735403885,0.9800182451146744,0.9249512670565295,0.8932557011159631
01089001000,0.9467936344449588,0.952623126338328,0.9392523364485962,0.9063150589868147
01089001200,0.07719966159052441,0.06832116788321169,0.06038200862600123,0.06923076923076923
01089001302,0.6963680387409191,0.6118318629994833,0.3285297336738416,0.30260303687635576
01089001401,0.9144840643736195,0.8998048145738401,0.7275034159672072,0.7188093730208993
01089001402,0.9144840643736185,0.899804814573846,0.7275034159672065,0.5417267669482794
01089001700,0.9814375987361773,0.9857723577235753,0.9747995418098468,0.9599144842330305
01089001801,0.9907886563405861,0.9852530879557218,0.9700958221167099,0.9689162699523943
01089001901,0.9408169829527184,0.9451428571428597,0.9335624284077892,0.9176018901358535
01089002000,0.9890410958904126,0.9855848434925883,0.9661654135338346,0.9284009546539379
01089002100,0.6761379176490869,0.6423999724667357,0.534975927499292,0.4297567954220315
01089002200,0.9219858156028352,0.8015510948905109,0.6975463194792189,0.5873393622084722
01089002300,0.9119627136198852,0.875250775123107,0.7019607843137254,0.5856535189481825
01089002400,0.8036320095789258,0.6469497496755048,0.5492537313432836,0.44203204047217537
01089002501,0.8555774433260334,0.6372378540213038,0.4616204690831556,0.44003501604902245
